2021-05-20T19:09:13,245 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-20T19:09:13,246 TRACE [Test worker]: PlayController                       - > getPlay - result = null. 
2021-05-20T19:10:01,075 TRACE [Test worker]: PlayController                       - > addPlay - method entered. playDto = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T19:10:01,091 TRACE [Test worker]: PlayController                       - > addPlay - after DTO -> Model conversion play = null 
2021-05-20T19:10:01,096 TRACE [Test worker]: PlayController                       - > addPlay - result = null 
2021-05-20T19:10:01,097 TRACE [Test worker]: PlayController                       - > addPlay - after Model -> DTO conversion playModel = null 
2021-05-20T19:10:01,174 TRACE [Test worker]: PlayController                       - > getAllPlays - method entered. 
2021-05-20T19:10:01,177 TRACE [Test worker]: PlayController                       - > getAllPlays - result = [PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120)]. 
2021-05-20T19:10:01,365 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-20T19:10:01,366 TRACE [Test worker]: PlayController                       - > getPlay - result = null. 
2021-05-20T19:18:30,045 TRACE [Test worker]: PlayController                       - > getAllPlays - method entered. 
2021-05-20T19:18:30,065 TRACE [Test worker]: PlayController                       - > getAllPlays - result = [PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120)]. 
2021-05-20T19:18:31,685 TRACE [Test worker]: PlayController                       - > deletePlay - method entered. id = 3 
2021-05-20T19:31:51,640 TRACE [Test worker]: PerformanceController                - > getPerformance - method entered. playId = 3 actorId = 4 
2021-05-20T19:31:51,659 TRACE [Test worker]: PerformanceController                - > getPerformance - result = null. 
2021-05-20T19:31:51,780 TRACE [Test worker]: PerformanceController                - > deletePerformance - method entered. playId = 3 actorId = 4 
2021-05-20T19:31:51,781 TRACE [Test worker]: PerformanceController                - > deletePerformance - method finished. 
2021-05-20T19:31:52,109 TRACE [Test worker]: PerformanceController                - > addPerformance - method entered. performanceDto = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@25523540, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T19:31:52,112 TRACE [Test worker]: PerformanceController                - > addPerformance - after DTO -> Model conversion performance = null 
2021-05-20T19:31:52,113 TRACE [Test worker]: PerformanceController                - > addPerformance - result = null 
2021-05-20T19:31:52,114 TRACE [Test worker]: PerformanceController                - > addPerformance - after Model -> DTO conversion performanceModel = null 
2021-05-20T19:31:52,182 TRACE [Test worker]: PerformanceController                - > getAllPerformances - method entered. 
2021-05-20T19:31:52,184 TRACE [Test worker]: PerformanceController                - > getAllPerformances - result = [PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@f4d13d11, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet)]. 
2021-05-20T19:44:35,065 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:44:35,074 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:44:35,078 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:44:35,078 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:44:58,087 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:44:58,103 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:44:58,106 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:44:58,106 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:45:08,370 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:45:08,381 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:45:08,386 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:45:08,387 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:46:17,718 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:46:30,656 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:46:30,670 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:46:30,671 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:46:49,096 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:49:36,808 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:49:36,821 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:49:36,822 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:49:36,823 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:49:56,963 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:49:56,980 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:49:56,982 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T19:49:56,983 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T19:50:19,952 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T19:50:23,884 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T19:50:45,800 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T20:03:21,988 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:03:22,006 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T20:03:22,007 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T20:03:22,008 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T20:03:42,196 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:03:42,207 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T20:03:42,208 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T20:03:42,208 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T20:03:56,891 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:03:56,909 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = null 
2021-05-20T20:03:56,910 TRACE [Test worker]: DirectorController                   - > addDirector - result = null 
2021-05-20T20:03:56,911 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = null 
2021-05-20T20:13:15,882 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:13:15,909 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:13:15,911 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:13:15,914 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:13:44,016 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:13:44,027 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:13:44,028 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:13:44,029 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:15:09,790 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:15:09,802 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:15:09,803 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:15:09,804 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:15:39,080 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:15:39,093 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:15:39,095 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-20T20:15:39,096 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-20T20:54:37,454 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 10 
2021-05-20T20:54:37,468 TRACE [Test worker]: PlayController                       - > getPlay - result = null. 
2021-05-20T20:58:09,974 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 10 
2021-05-20T21:19:36,256 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-20T21:19:36,286 TRACE [Test worker]: PlayController                       - > getPlay - result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120). 
2021-05-20T21:23:39,434 TRACE [Test worker]: PlayController                       - > updatePlay - method entered. playDTO = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:23:39,459 TRACE [Test worker]: PlayController                       - > updatePlay - result of update: result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:24:32,873 TRACE [Test worker]: PlayController                       - > updatePlay - method entered. playDTO = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:24:32,891 TRACE [Test worker]: PlayController                       - > updatePlay - result of update: result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:01,719 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 10 
2021-05-20T21:25:01,976 TRACE [Test worker]: PlayController                       - > addPlay - method entered. playDto = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:01,977 TRACE [Test worker]: PlayController                       - > addPlay - after DTO -> Model conversion play = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:01,978 TRACE [Test worker]: PlayController                       - > addPlay - result = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:01,979 TRACE [Test worker]: PlayController                       - > addPlay - after Model -> DTO conversion playModel = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:02,104 TRACE [Test worker]: PlayController                       - > getAllPlays - method entered. 
2021-05-20T21:25:02,105 TRACE [Test worker]: PlayController                       - > getAllPlays - result = [PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120)]. 
2021-05-20T21:25:02,157 TRACE [Test worker]: PlayController                       - > updatePlay - method entered. playDTO = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:02,158 TRACE [Test worker]: PlayController                       - > updatePlay - result of update: result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:02,193 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-20T21:25:02,194 TRACE [Test worker]: PlayController                       - > getPlay - result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120). 
2021-05-20T21:25:02,274 TRACE [Test worker]: PlayController                       - > deletePlay - method entered. id = 3 
2021-05-20T21:25:23,023 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 10 
2021-05-20T21:25:23,267 TRACE [Test worker]: PlayController                       - > addPlay - method entered. playDto = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,269 TRACE [Test worker]: PlayController                       - > addPlay - after DTO -> Model conversion play = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,271 TRACE [Test worker]: PlayController                       - > addPlay - result = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,272 TRACE [Test worker]: PlayController                       - > addPlay - after Model -> DTO conversion playModel = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,435 TRACE [Test worker]: PlayController                       - > getAllPlays - method entered. 
2021-05-20T21:25:23,437 TRACE [Test worker]: PlayController                       - > getAllPlays - result = [PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120)]. 
2021-05-20T21:25:23,535 TRACE [Test worker]: PlayController                       - > updatePlay - method entered. playDTO = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,536 TRACE [Test worker]: PlayController                       - > updatePlay - result of update: result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-20T21:25:23,597 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-20T21:25:23,598 TRACE [Test worker]: PlayController                       - > getPlay - result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120). 
2021-05-20T21:25:23,644 TRACE [Test worker]: PlayController                       - > deletePlay - method entered. id = 3 
2021-05-20T21:29:44,897 TRACE [Test worker]: ActorController                      - > addActor - method entered. actorDto = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-20T21:29:44,915 TRACE [Test worker]: ActorController                      - > addActor - after DTO -> Model conversion actor = Actor(super=BaseEntity{id=1}, name=Anna, age=18, gender=female) 
2021-05-20T21:29:44,917 TRACE [Test worker]: ActorController                      - > addActor - result = Actor(super=BaseEntity{id=1}, name=Anna, age=18, gender=female) 
2021-05-20T21:29:44,918 TRACE [Test worker]: ActorController                      - > addActor - after Model -> DTO conversion actorModel = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-20T21:29:45,114 TRACE [Test worker]: ActorController                      - > deleteActor - method entered. id = 1 
2021-05-20T21:29:45,154 TRACE [Test worker]: ActorController                      - > getAllActors - method entered. 
2021-05-20T21:29:45,155 TRACE [Test worker]: ActorController                      - > getAllActors - result = [ActorDTO(super=BaseDTO(id=2), name=Max, age=20, gender=male), ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female)]. 
2021-05-20T21:29:45,245 TRACE [Test worker]: ActorController                      - > updateActor - method entered. actorDTO = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-20T21:29:45,289 TRACE [Test worker]: ActorController                      - > getAllActorsReport - method entered. 
2021-05-20T21:29:45,290 TRACE [Test worker]: ActorController                      - > getAllActorsReport - result = [ActorDTO(super=BaseDTO(id=2), name=Max, age=20, gender=male), ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female)]. 
2021-05-20T21:34:46,069 TRACE [Test worker]: PerformanceController                - > getPerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:34:46,097 TRACE [Test worker]: PerformanceController                - > getPerformance - result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@1a601b05, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet). 
2021-05-20T21:34:46,417 TRACE [Test worker]: PerformanceController                - > deletePerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:34:46,420 TRACE [Test worker]: PerformanceController                - > deletePerformance - method finished. 
2021-05-20T21:34:46,690 TRACE [Test worker]: PerformanceController                - > addPerformance - method entered. performanceDto = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@61dca608, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:34:46,690 TRACE [Test worker]: PerformanceController                - > addPerformance - after DTO -> Model conversion performance = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:34:46,692 TRACE [Test worker]: PerformanceController                - > addPerformance - result = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:34:46,694 TRACE [Test worker]: PerformanceController                - > addPerformance - after Model -> DTO conversion performanceModel = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@db3557c2, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:34:46,748 TRACE [Test worker]: PerformanceController                - > getAllPerformances - method entered. 
2021-05-20T21:34:46,749 TRACE [Test worker]: PerformanceController                - > getAllPerformances - result = [PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@3d99ea79, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet)]. 
2021-05-20T21:34:46,909 WARN  [Test worker]: PageNotFound                         - Request method 'POST' not supported 
2021-05-20T21:35:24,504 TRACE [Test worker]: PerformanceController                - > getPerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:35:24,525 TRACE [Test worker]: PerformanceController                - > getPerformance - result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@1a601b05, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet). 
2021-05-20T21:35:24,794 TRACE [Test worker]: PerformanceController                - > deletePerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:35:24,795 TRACE [Test worker]: PerformanceController                - > deletePerformance - method finished. 
2021-05-20T21:35:24,958 TRACE [Test worker]: PerformanceController                - > addPerformance - method entered. performanceDto = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@d19d572b, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:35:24,959 TRACE [Test worker]: PerformanceController                - > addPerformance - after DTO -> Model conversion performance = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:35:24,960 TRACE [Test worker]: PerformanceController                - > addPerformance - result = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:35:24,961 TRACE [Test worker]: PerformanceController                - > addPerformance - after Model -> DTO conversion performanceModel = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@d7319b4a, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:35:25,090 TRACE [Test worker]: PerformanceController                - > getAllPerformances - method entered. 
2021-05-20T21:35:25,091 TRACE [Test worker]: PerformanceController                - > getAllPerformances - result = [PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@6ad1e64b, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet)]. 
2021-05-20T21:35:25,173 WARN  [Test worker]: PageNotFound                         - Request method 'POST' not supported 
2021-05-20T21:35:44,904 TRACE [Test worker]: PerformanceController                - > getPerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:35:44,921 TRACE [Test worker]: PerformanceController                - > getPerformance - result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@1a601b05, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet). 
2021-05-20T21:35:45,101 TRACE [Test worker]: PerformanceController                - > deletePerformance - method entered. playId = 3 actorId = 4 
2021-05-20T21:35:45,102 TRACE [Test worker]: PerformanceController                - > deletePerformance - method finished. 
2021-05-20T21:35:45,216 TRACE [Test worker]: PerformanceController                - > addPerformance - method entered. performanceDto = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@d19d572b, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:35:45,216 TRACE [Test worker]: PerformanceController                - > addPerformance - after DTO -> Model conversion performance = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:35:45,217 TRACE [Test worker]: PerformanceController                - > addPerformance - result = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-20T21:35:45,218 TRACE [Test worker]: PerformanceController                - > addPerformance - after Model -> DTO conversion performanceModel = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@d7319b4a, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:35:45,261 TRACE [Test worker]: PerformanceController                - > getAllPerformances - method entered. 
2021-05-20T21:35:45,261 TRACE [Test worker]: PerformanceController                - > getAllPerformances - result = [PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@6ad1e64b, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet)]. 
2021-05-20T21:35:45,312 TRACE [Test worker]: PerformanceController                - > updatePerformance - method entered. performanceDTO = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@25fbc719, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-20T21:35:45,313 TRACE [Test worker]: PerformanceController                - > updatePerformance - result of update: result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@8ea2e58f, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-21T16:37:53,139 TRACE [Test worker]: ActorController                      - > addActor - method entered. actorDto = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-21T16:37:53,156 TRACE [Test worker]: ActorController                      - > addActor - after DTO -> Model conversion actor = Actor(super=BaseEntity{id=1}, name=Anna, age=18, gender=female) 
2021-05-21T16:37:53,158 TRACE [Test worker]: ActorController                      - > addActor - result = Actor(super=BaseEntity{id=1}, name=Anna, age=18, gender=female) 
2021-05-21T16:37:53,159 TRACE [Test worker]: ActorController                      - > addActor - after Model -> DTO conversion actorModel = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-21T16:37:53,369 TRACE [Test worker]: ActorController                      - > deleteActor - method entered. id = 1 
2021-05-21T16:37:53,398 TRACE [Test worker]: ActorController                      - > getAllActors - method entered. 
2021-05-21T16:37:53,399 TRACE [Test worker]: ActorController                      - > getAllActors - result = [ActorDTO(super=BaseDTO(id=2), name=Max, age=20, gender=male), ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female)]. 
2021-05-21T16:37:53,491 TRACE [Test worker]: ActorController                      - > updateActor - method entered. actorDTO = ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female) 
2021-05-21T16:37:53,550 TRACE [Test worker]: ActorController                      - > getAllActorsReport - method entered. 
2021-05-21T16:37:53,550 TRACE [Test worker]: ActorController                      - > getAllActorsReport - result = [ActorDTO(super=BaseDTO(id=2), name=Max, age=20, gender=male), ActorDTO(super=BaseDTO(id=1), name=Anna, age=18, gender=female)]. 
2021-05-21T16:38:04,106 TRACE [Test worker]: DirectorController                   - > deleteDirector - method entered. id = 3 
2021-05-21T16:38:04,204 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - method entered. 
2021-05-21T16:38:04,205 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - result = []. 
2021-05-21T16:38:04,528 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:38:04,529 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:38:04,530 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:38:04,531 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:38:04,571 TRACE [Test worker]: DirectorController                   - > getAllDirectors - method entered. 
2021-05-21T16:38:04,572 TRACE [Test worker]: DirectorController                   - > getAllDirectors - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:39:44,906 TRACE [Test worker]: DirectorController                   - > deleteDirector - method entered. id = 3 
2021-05-21T16:39:45,005 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - method entered. 
